host_id,neighbourhood_group,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
21074914,Brooklyn,40.68234,-73.91318,Private room,49,1,102,3,0
181710793,Queens,40.76425,-73.83061,Private room,65,1,94,3,41
19866189,Queens,40.58906,-73.79503,Private room,95,1,0,5,364
19866189,Queens,40.58896,-73.79494,Private room,95,1,2,5,361
183127881,Brooklyn,40.6469,-73.90022,Private room,54,1,61,4,319
142053,Manhattan,40.76008,-73.98846,Entire home/apt,299,2,41,5,169
142053,Manhattan,40.76385,-73.99219,Entire home/apt,299,2,26,5,0
24595747,Manhattan,40.77969,-73.97862,Private room,95,3,16,2,0
183211776,Queens,40.76387,-73.90995,Private room,79,1,73,4,171
25414207,Queens,40.69928,-73.90616,Private room,75,1,59,2,162
183211776,Queens,40.76531,-73.91126,Private room,39,1,11,4,62
41326856,Queens,40.74468,-73.87911,Private room,50,1,21,5,71
125011763,Queens,40.76137,-73.90582,Entire home/apt,450,4,0,2,89
106460468,Bronx,40.87997,-73.90035,Private room,65,3,54,4,64
106460468,Bronx,40.88068,-73.90012,Private room,79,3,55,4,63
16257970,Manhattan,40.71313,-73.98665,Private room,89,3,48,2,181
5717334,Brooklyn,40.68907,-73.953,Private room,150,5,1,2,0
20132009,Manhattan,40.74491,-74.0042,Entire home/apt,150,3,49,2,64
182363374,Brooklyn,40.72558,-73.95706,Private room,68,1,55,7,38
183423525,Manhattan,40.80321,-73.9682,Private room,55,30,6,4,210
183423525,Manhattan,40.80222,-73.96763,Private room,65,30,1,4,216
183423525,Manhattan,40.80365,-73.96639,Private room,70,30,3,4,317
183423525,Manhattan,40.80324,-73.96816,Private room,65,30,1,4,211
16851857,Bronx,40.89641,-73.85077,Entire home/apt,88,5,8,4,322
127539184,Brooklyn,40.64934,-73.94508,Entire home/apt,250,5,0,2,8
34643568,Manhattan,40.79138,-73.9413,Private room,80,3,12,6,332
178244787,Brooklyn,40.72243,-73.95179,Entire home/apt,130,8,2,2,0
62803,Brooklyn,40.67004,-73.92207,Private room,54,6,6,2,225
17577495,Manhattan,40.76169,-73.98839,Private room,120,3,16,3,89
174492861,Queens,40.74939,-73.88155,Private room,42,2,43,2,33
96694697,Brooklyn,40.60759,-73.96023,Private room,65,2,11,2,156
29799151,Brooklyn,40.70324,-73.91353,Private room,47,4,5,2,0
182989977,Brooklyn,40.65435,-73.93785,Private room,70,3,3,5,365
138607228,Brooklyn,40.69432,-73.90658,Entire home/apt,150,2,17,3,0
138607228,Brooklyn,40.6941,-73.90756,Entire home/apt,99,2,51,3,0
106837455,Manhattan,40.78489,-73.982,Entire home/apt,90,90,0,8,0
150629197,Manhattan,40.77634,-73.94713,Entire home/apt,168,14,17,2,95
150629197,Manhattan,40.77759,-73.94688,Entire home/apt,118,3,1,2,0
183707967,Manhattan,40.85329,-73.9291,Entire home/apt,150,2,29,4,127
183886601,Manhattan,40.87001,-73.92418,Entire home/apt,120,30,3,2,27
3074904,Brooklyn,40.6844,-73.96221,Entire home/apt,190,2,10,4,12
2790890,Brooklyn,40.69372,-73.9485,Entire home/apt,112,3,65,3,219
8961407,Manhattan,40.80569,-73.94848,Entire home/apt,450,3,38,3,302
158969505,Manhattan,40.72192,-73.9928,Entire home/apt,150,30,3,9,310
3436710,Manhattan,40.72433,-73.97688,Private room,120,1,18,2,28
184004979,Brooklyn,40.70914,-73.961,Private room,130,3,59,2,282
184009385,Brooklyn,40.71434,-73.94275,Entire home/apt,150,2,48,2,53
160356,Manhattan,40.72361,-73.9847,Entire home/apt,150,1,108,4,201
24405003,Manhattan,40.7138,-73.99371,Private room,125,3,4,3,90
184130293,Manhattan,40.86408,-73.92257,Private room,50,30,3,2,0
184004979,Brooklyn,40.7102,-73.96222,Private room,91,2,68,2,337
110907551,Manhattan,40.74515,-73.9813,Private room,120,1,12,2,156
21663531,Queens,40.70778,-73.90323,Private room,50,2,4,2,293
96694697,Brooklyn,40.60791,-73.96012,Private room,50,2,4,2,358
156505456,Brooklyn,40.66244,-73.88904,Private room,45,3,15,13,365
165898555,Manhattan,40.75972,-73.96021,Entire home/apt,275,30,1,7,364
120371644,Brooklyn,40.59143,-73.95548,Private room,65,2,52,2,340
59156312,Queens,40.68614,-73.86682,Private room,69,3,31,9,348
32168079,Brooklyn,40.58765,-73.94881,Shared room,37,30,0,3,84
103488282,Queens,40.7467,-73.92076,Private room,80,1,34,5,262
43825074,Brooklyn,40.68599,-73.87734,Private room,37,28,6,3,356
122498535,Brooklyn,40.655,-73.92764,Private room,40,30,3,3,288
53781263,Queens,40.70197,-73.90377,Private room,60,1,7,2,85
53781263,Queens,40.70142,-73.90515,Entire home/apt,90,1,22,2,5
22541573,Manhattan,40.73399,-73.99002,Entire home/apt,245,30,1,87,357
24020292,Brooklyn,40.70064,-73.91828,Private room,50,1,27,4,55
89031106,Brooklyn,40.72198,-73.94911,Entire home/apt,210,30,2,4,354
107802009,Brooklyn,40.6752,-73.95231,Entire home/apt,155,3,6,2,0
112843970,Brooklyn,40.67765,-73.89327,Entire home/apt,125,3,48,2,294
81712936,Manhattan,40.78028,-73.94769,Entire home/apt,150,3,26,2,340
42993745,Manhattan,40.77515,-73.95299,Entire home/apt,299,4,1,2,0
96810536,Brooklyn,40.66623,-73.99267,Private room,60,2,49,3,74
55149412,Manhattan,40.71585,-73.99492,Private room,80,1,14,4,234
104812805,Staten Island,40.59761,-74.08347,Private room,33,4,6,8,285
169382341,Manhattan,40.722,-73.98396,Private room,89,5,11,2,76
59156312,Queens,40.68783,-73.86679,Private room,69,3,28,9,359
30985759,Manhattan,40.7578,-73.99211,Private room,116,1,95,6,280
4110677,Manhattan,40.8082,-73.94252,Entire home/apt,225,7,1,2,253
26584499,Manhattan,40.78382,-73.98235,Entire home/apt,135,30,0,8,290
1114587,Manhattan,40.79591,-73.96204,Private room,90,2,9,3,181
61391963,Manhattan,40.75393,-73.96612,Entire home/apt,125,30,5,91,304
61391963,Manhattan,40.75569,-73.96679,Entire home/apt,150,30,1,91,332
61391963,Manhattan,40.74471,-73.98027,Entire home/apt,125,30,4,91,346
61391963,Manhattan,40.74651,-73.97868,Entire home/apt,125,30,3,91,342
162280872,Manhattan,40.77458,-73.94769,Entire home/apt,185,30,0,13,161
120371644,Brooklyn,40.5917,-73.95536,Private room,65,2,38,2,306
59156312,Queens,40.68654,-73.86672,Private room,89,3,29,9,355
1273890,Manhattan,40.85081,-73.9368,Entire home/apt,150,30,0,2,339
175152359,Bronx,40.84367,-73.84911,Private room,65,2,11,2,158
12243051,Manhattan,40.70533,-74.00923,Entire home/apt,142,29,1,96,353
9010955,Brooklyn,40.73556,-73.95726,Entire home/apt,200,2,5,2,7
12243051,Manhattan,40.70551,-74.00839,Entire home/apt,225,29,0,96,1
160495098,Brooklyn,40.63532,-73.94924,Private room,36,2,1,5,0
296491,Brooklyn,40.61673,-73.96491,Entire home/apt,75,2,23,2,49
9913035,Manhattan,40.7213,-73.98862,Private room,60,15,8,3,260
185265758,Manhattan,40.82156,-73.94966,Entire home/apt,247,2,82,2,266
22577148,Brooklyn,40.69616,-73.93438,Private room,80,3,22,7,96
59156312,Queens,40.68765,-73.865,Private room,99,3,24,9,343
100565897,Brooklyn,40.60399,-73.94523,Private room,36,7,3,2,29
3464645,Manhattan,40.74732,-73.9999,Entire home/apt,400,2,0,3,0
107434423,Manhattan,40.71433,-74.01073,Entire home/apt,323,30,0,232,316
26584499,Manhattan,40.7826,-73.98228,Entire home/apt,100,31,0,8,50
12243051,Manhattan,40.74081,-73.99616,Entire home/apt,265,29,0,96,331
12243051,Manhattan,40.70561,-74.0086,Entire home/apt,145,29,4,96,341
12243051,Manhattan,40.7409,-73.99596,Entire home/apt,255,29,0,96,296
12243051,Manhattan,40.70563,-74.0078,Entire home/apt,209,29,3,96,328
12156706,Manhattan,40.72851,-74.0,Entire home/apt,300,2,3,2,0
50321289,Brooklyn,40.68209,-73.95731,Private room,60,7,11,3,0
12243051,Manhattan,40.70503,-74.00698,Entire home/apt,185,29,0,96,31
30985759,Manhattan,40.75792,-73.99172,Shared room,65,1,108,6,325
12243051,Manhattan,40.70544,-74.00641,Entire home/apt,222,29,0,96,333
6524762,Manhattan,40.76487,-73.97857,Entire home/apt,250,1,9,3,89
30895980,Brooklyn,40.57644,-73.95551,Entire home/apt,110,2,8,2,248
52525653,Manhattan,40.80565,-73.95197,Private room,100,2,73,2,68
12243051,Manhattan,40.70558,-74.00845,Entire home/apt,175,29,1,96,290
12243051,Manhattan,40.7423,-73.99603,Entire home/apt,255,29,0,96,345
182363374,Brooklyn,40.72549,-73.95574,Private room,112,1,68,7,27
68557372,Manhattan,40.80667,-73.95182,Entire home/apt,75,5,8,2,9
24587292,Brooklyn,40.67652,-73.96198,Private room,974,7,0,2,0
39528519,Manhattan,40.71113,-73.9884,Shared room,33,100,0,28,320
185524223,Brooklyn,40.64196,-73.97467,Private room,62,1,95,2,261
181111992,Brooklyn,40.63033,-73.95724,Entire home/apt,61,3,2,2,138
167025338,Manhattan,40.77163,-73.94897,Private room,75,14,6,2,14
62023756,Queens,40.74622,-73.78297,Private room,79,1,35,3,32
39528519,Manhattan,40.70988,-73.98666,Private room,93,15,0,28,185
39528519,Manhattan,40.71158,-73.98888,Shared room,32,14,5,28,341
10679309,Brooklyn,40.71181,-73.96677,Entire home/apt,150,4,6,2,8
65804,Manhattan,40.72957,-73.9882,Entire home/apt,129,7,12,2,9
104812805,Staten Island,40.59757,-74.08434,Private room,35,4,11,8,338
170446723,Queens,40.75906,-73.87771,Private room,78,1,4,2,363
174986751,Manhattan,40.85054,-73.93956,Private room,75,3,13,3,137
174986751,Manhattan,40.85264,-73.93976,Private room,160,3,6,3,123
75302217,Manhattan,40.77883,-73.95528,Entire home/apt,199,3,10,2,365
39528519,Manhattan,40.71098,-73.98696,Shared room,35,14,0,28,321
107434423,Manhattan,40.74112,-73.98009,Entire home/apt,271,30,0,232,326
185889529,Queens,40.70389,-73.75782,Private room,50,3,58,3,358
12156706,Manhattan,40.72839,-73.99983,Private room,115,3,2,2,0
185908506,Bronx,40.88634,-73.83431,Private room,75,3,19,3,166
185683441,Manhattan,40.81639,-73.94223,Private room,80,2,49,3,178
165725362,Manhattan,40.71432,-73.9887,Entire home/apt,150,4,32,2,216
99202586,Staten Island,40.62947,-74.12991,Private room,79,2,4,5,355
118029044,Brooklyn,40.60909,-73.97155,Entire home/apt,200,2,26,2,275
185683441,Manhattan,40.81639,-73.94414,Private room,80,2,40,3,177
29100568,Manhattan,40.76205,-73.982,Entire home/apt,165,30,0,4,0
55149412,Manhattan,40.71409,-73.99434,Entire home/apt,400,1,2,4,191
181111992,Brooklyn,40.63076,-73.95851,Private room,45,1,19,2,98
139756559,Staten Island,40.54878,-74.13908,Entire home/apt,75,30,3,2,129
81662935,Brooklyn,40.68392,-73.91324,Entire home/apt,159,2,49,2,336
1846051,Manhattan,40.76281,-73.98883,Entire home/apt,415,4,43,2,71
32162495,Staten Island,40.6326,-74.09099,Entire home/apt,199,1,36,3,171
3191545,Manhattan,40.74425,-73.97754,Entire home/apt,150,30,0,23,363
3191545,Manhattan,40.74454,-73.97579,Entire home/apt,150,30,0,23,0
161268152,Manhattan,40.72221,-73.99181,Entire home/apt,700,2,0,2,338
38874050,Queens,40.70055,-73.91013,Private room,45,2,47,3,159
179657707,Manhattan,40.75516,-73.99603,Private room,110,3,35,2,53
44213272,Queens,40.77562,-73.91431,Private room,60,2,22,5,360
9864136,Brooklyn,40.68608,-73.914,Entire home/apt,121,30,1,26,31
9864136,Manhattan,40.74233,-73.98031,Private room,75,30,3,26,345
25237492,Manhattan,40.84039,-73.93954,Private room,50,30,2,34,281
104497453,Brooklyn,40.62483,-73.97437,Private room,200,3,1,3,88
126034120,Manhattan,40.72607,-73.97631,Private room,95,1,67,3,241
4538012,Manhattan,40.80874,-73.94167,Entire home/apt,300,30,3,4,0
186334891,Brooklyn,40.66294,-73.99349,Entire home/apt,169,2,48,2,171
55724558,Queens,40.76003,-73.94111,Shared room,35,5,11,5,90
31929860,Manhattan,40.75985,-73.99107,Private room,120,1,18,4,249
173373234,Manhattan,40.75864,-73.97035,Entire home/apt,200,30,7,2,188
26584499,Manhattan,40.78245,-73.98355,Entire home/apt,125,30,0,8,283
33510832,Brooklyn,40.69403,-73.94487,Private room,48,2,80,2,45
4538012,Manhattan,40.80931,-73.93982,Private room,65,4,8,4,0
32162495,Staten Island,40.63126,-74.0921,Entire home/apt,48,3,1,3,0
186586297,Manhattan,40.7659,-73.98557,Private room,99,1,17,2,0
163421878,Queens,40.74312,-73.91185,Private room,55,1,25,3,332
186620707,Manhattan,40.79892,-73.95139,Shared room,44,1,49,2,5
20912691,Queens,40.70887,-73.78275,Entire home/apt,128,2,23,7,10
186586297,Manhattan,40.76752,-73.98641,Entire home/apt,200,3,71,2,95
48410883,Brooklyn,40.66807,-73.9906,Private room,40,5,7,2,0
45416627,Queens,40.76962,-73.92477,Private room,60,2,4,9,283
45416627,Queens,40.76956,-73.9243,Private room,59,1,48,9,351
3532263,Brooklyn,40.63556,-73.95076,Entire home/apt,599,2,34,4,0
101498908,Brooklyn,40.65056,-73.94994,Entire home/apt,65,2,14,2,0
84503565,Brooklyn,40.70182,-73.92922,Private room,90,1,8,2,295
105640471,Brooklyn,40.64193,-74.01483,Private room,43,1,11,8,146
48146336,Manhattan,40.76291,-73.99327,Entire home/apt,120,30,3,20,342
15640230,Brooklyn,40.66433,-73.93438,Private room,45,13,2,4,354
1100494,Manhattan,40.82347,-73.95452,Private room,80,5,4,3,324
18418581,Manhattan,40.85522,-73.93271,Entire home/apt,235,1,24,3,352
158596887,Brooklyn,40.7016,-73.91533,Private room,40,2,3,2,0
15940253,Manhattan,40.82708,-73.9447,Private room,120,10,1,2,0
43825074,Brooklyn,40.68593,-73.87793,Private room,35,28,9,3,312
14577537,Brooklyn,40.69103,-73.9288,Entire home/apt,100,30,1,2,111
4267075,Brooklyn,40.68458,-73.96805,Entire home/apt,89,365,1,2,0
130074377,Queens,40.70092,-73.90714,Private room,80,1,16,2,220
3346513,Brooklyn,40.69192,-73.98391,Entire home/apt,250,4,15,2,22
12243051,Manhattan,40.70401,-74.00932,Entire home/apt,179,29,0,96,1
12243051,Manhattan,40.70518,-74.00994,Entire home/apt,182,29,2,96,347
38874050,Queens,40.70125,-73.91051,Private room,42,2,39,3,141
1805238,Brooklyn,40.65517,-73.95827,Private room,50,1,43,2,14
110062861,Manhattan,40.81448,-73.94547,Entire home/apt,122,4,17,2,245
5832321,Queens,40.69709,-73.89556,Entire home/apt,150,2,4,2,0
15838559,Queens,40.71447,-73.85181,Private room,59,2,6,4,6
2788934,Brooklyn,40.72179,-73.9447,Private room,61,1,30,2,1
1106731,Queens,40.5886,-73.8124,Entire home/apt,86,2,2,2,0
34643568,Manhattan,40.79244,-73.94028,Private room,80,3,18,6,88
54481883,Manhattan,40.73805,-73.98415,Entire home/apt,150,4,4,2,0
24020292,Brooklyn,40.70122,-73.91836,Private room,70,1,44,4,59
132669029,Bronx,40.82601,-73.81907,Private room,50,3,19,4,8
78261482,Manhattan,40.76293,-73.99347,Entire home/apt,190,4,16,2,20
58953152,Brooklyn,40.70065,-73.91135,Private room,49,1,29,2,0
187487947,Brooklyn,40.73228,-73.95539,Entire home/apt,119,1,63,6,0
120762452,Manhattan,40.75028,-73.97702,Entire home/apt,210,30,1,50,365
26602392,Queens,40.66204,-73.76597,Private room,60,1,50,2,355
187530856,Brooklyn,40.70896,-73.94754,Private room,157,1,6,2,365
75981937,Queens,40.76197,-73.92335,Entire home/apt,140,15,2,2,71
132669029,Bronx,40.81437,-73.82774,Entire home/apt,74,2,37,4,70
20555097,Brooklyn,40.68236,-73.9277,Private room,37,3,13,2,0
97042500,Manhattan,40.80393,-73.95205,Entire home/apt,344,2,9,4,25
15787004,Brooklyn,40.69501,-73.92296,Private room,40,3,2,5,0
28778026,Brooklyn,40.69401,-73.95692,Private room,70,1,20,2,87
137129564,Queens,40.75422,-73.81586,Private room,59,1,25,4,77
12243051,Manhattan,40.7429,-73.9956,Entire home/apt,239,29,0,96,335
12243051,Manhattan,40.70571,-74.00833,Entire home/apt,182,29,1,96,333
156716488,Queens,40.66906,-73.79254,Private room,60,3,2,2,180
156716488,Queens,40.66872,-73.79417,Private room,48,3,15,2,365
6194487,Queens,40.76207,-73.90541,Entire home/apt,149,2,47,3,308
183127881,Brooklyn,40.64487,-73.90081,Private room,59,2,56,4,365
158461160,Brooklyn,40.68828,-73.92329,Entire home/apt,62,30,2,6,255
28907641,Queens,40.7632,-73.83098,Private room,95,1,78,2,87
175019394,Queens,40.6706,-73.7794,Entire home/apt,450,1,3,6,83
3090750,Manhattan,40.77106,-73.95013,Private room,59,2,4,2,0
132669029,Bronx,40.82696,-73.81927,Private room,40,4,34,4,37
187822288,Queens,40.76921,-73.87132,Private room,49,1,128,5,278
148102066,Brooklyn,40.68593,-73.94396,Private room,60,1,85,4,0
90685499,Brooklyn,40.71187,-73.95864,Private room,150,1,0,2,0
187872824,Manhattan,40.80013,-73.95907,Entire home/apt,150,1,6,2,179
175019394,Queens,40.67121,-73.77859,Private room,80,1,68,6,153
136812761,Brooklyn,40.69448,-73.93657,Entire home/apt,600,1,29,3,162
175019394,Queens,40.67228,-73.77804,Private room,70,1,81,6,85
187908645,Queens,40.75582,-73.83215,Private room,60,1,9,4,57
135131537,Manhattan,40.74846,-73.98708,Entire home/apt,180,6,38,2,27
186155189,Manhattan,40.84332,-73.94131,Private room,50,1,8,3,53
104812805,Staten Island,40.59679,-74.08444,Private room,33,4,17,8,316
187908645,Queens,40.75686,-73.83279,Private room,60,1,33,4,49
187908645,Queens,40.75539,-73.83203,Private room,50,1,20,4,2
188023318,Manhattan,40.74234,-73.98277,Entire home/apt,145,5,0,4,40
2967674,Brooklyn,40.68923,-73.92682,Private room,50,30,4,2,21
182260692,Brooklyn,40.68187,-73.87985,Private room,99,2,48,2,327
48418910,Queens,40.70289,-73.91156,Private room,120,2,0,2,0
15940253,Manhattan,40.82582,-73.946,Private room,70,4,3,2,0
79651295,Queens,40.67819,-73.78919,Entire home/apt,60,1,0,4,177
140057330,Queens,40.69649,-73.90564,Private room,55,1,20,7,107
5962328,Queens,40.76025,-73.8221,Entire home/apt,115,30,1,15,291
181397986,Brooklyn,40.68569,-73.93729,Private room,95,1,21,2,260
7780845,Brooklyn,40.70269,-73.91778,Private room,65,2,20,3,282
28823649,Manhattan,40.72432,-74.00195,Entire home/apt,160,1,6,3,172
188391102,Brooklyn,40.67442,-73.94096,Entire home/apt,295,4,7,2,343
159154462,Manhattan,40.75722,-73.98162,Shared room,85,1,5,2,83
79651295,Queens,40.67733,-73.78826,Private room,80,2,0,4,179
79651295,Queens,40.67894,-73.78885,Private room,140,1,1,4,177
187530856,Brooklyn,40.70933,-73.94779,Entire home/apt,265,2,4,2,89
13089912,Manhattan,40.7258,-73.97963,Entire home/apt,330,2,3,2,22
1407676,Brooklyn,40.71739,-73.95804,Private room,99,2,0,4,159
36849759,Brooklyn,40.7022,-73.93165,Entire home/apt,200,2,39,2,209
159610596,Manhattan,40.70606,-74.0054,Entire home/apt,295,1,54,6,117
56726605,Brooklyn,40.64432,-73.90556,Entire home/apt,125,5,6,3,90
168465501,Manhattan,40.74929,-73.97827,Entire home/apt,150,30,3,4,113
29100568,Manhattan,40.76093,-73.98192,Entire home/apt,170,20,1,4,0
187383058,Queens,40.5872,-73.79567,Entire home/apt,350,2,25,2,332
17344471,Brooklyn,40.71698,-73.94224,Entire home/apt,233,6,0,2,0
185683441,Manhattan,40.81634,-73.94344,Entire home/apt,400,2,3,3,175
107434423,Manhattan,40.71686,-74.00484,Entire home/apt,305,30,0,232,6
27493716,Brooklyn,40.64964,-73.9992,Private room,75,1,13,2,68
13486673,Brooklyn,40.67846,-73.97157,Private room,99,2,2,3,0
154128335,Queens,40.70071,-73.81282,Private room,50,1,4,4,337
1180925,Brooklyn,40.69476,-73.97224,Entire home/apt,108,3,5,3,99
28808740,Manhattan,40.76491,-73.98956,Private room,94,3,11,2,0
188741104,Manhattan,40.80875,-73.94238,Entire home/apt,160,31,48,4,117
175116422,Staten Island,40.57856,-74.1107,Entire home/apt,72,3,11,3,333
7989399,Queens,40.73891,-73.92642,Private room,50,3,3,2,112
50770601,Queens,40.76871,-73.91839,Entire home/apt,169,1,8,5,297
22010249,Brooklyn,40.68973,-73.91172,Private room,75,3,36,2,292
188741104,Manhattan,40.80954,-73.94257,Entire home/apt,85,31,49,4,119
12931469,Staten Island,40.54901,-74.142,Private room,120,2,4,3,86
76104209,Manhattan,40.7936,-73.96642,Entire home/apt,180,30,0,33,364
69700229,Queens,40.68067,-73.77949,Private room,40,1,70,3,90
463061,Queens,40.69642,-73.8502,Private room,42,3,5,2,281
94713722,Queens,40.69012,-73.75349,Private room,55,2,8,4,122
3530446,Brooklyn,40.67604,-73.95071,Entire home/apt,150,3,27,3,288
129743937,Queens,40.75809,-73.8693,Private room,54,1,135,2,48
139756559,Staten Island,40.54639,-74.13706,Entire home/apt,180,30,9,2,130
108160091,Brooklyn,40.70996,-73.96129,Entire home/apt,168,10,3,3,284
79651295,Queens,40.67901,-73.78876,Private room,100,2,0,4,179
159027993,Queens,40.76106,-73.81279,Private room,48,4,11,2,168
189075482,Brooklyn,40.67901,-73.89224,Entire home/apt,95,1,22,3,126
11307033,Manhattan,40.72561,-73.97622,Private room,175,1,41,2,13
10407935,Manhattan,40.72238,-73.99466,Entire home/apt,89,1,15,8,34
189075482,Brooklyn,40.67988,-73.89201,Private room,85,1,17,3,67
172611460,Manhattan,40.82263,-73.95181,Entire home/apt,2500,3,14,2,150
152195388,Manhattan,40.78371,-73.97358,Private room,105,20,5,2,64
133123832,Manhattan,40.78802,-73.96926,Entire home/apt,117,30,0,3,200
8076786,Brooklyn,40.65907,-73.99887,Private room,150,1,1,3,365
30736639,Brooklyn,40.68778,-73.90748,Entire home/apt,99,3,34,2,119
99556266,Manhattan,40.79725,-73.93311,Entire home/apt,150,2,33,2,304
156505456,Brooklyn,40.66154,-73.88874,Private room,51,3,13,13,180
3346513,Brooklyn,40.68984,-73.98416,Private room,130,2,38,2,103
2790890,Brooklyn,40.69401,-73.94785,Entire home/apt,96,2,39,3,237
25237492,Manhattan,40.84115,-73.94095,Private room,50,30,2,34,311
106436589,Brooklyn,40.69915,-73.9962,Private room,120,1,18,2,75
189421403,Queens,40.70498,-73.90023,Entire home/apt,105,2,47,3,95
173362161,Brooklyn,40.6429,-73.96877,Private room,68,2,38,6,85
5942292,Brooklyn,40.68244,-73.93908,Entire home/apt,265,2,3,4,114
116839989,Manhattan,40.73075,-73.98114,Entire home/apt,150,30,59,5,207
4482351,Manhattan,40.75996,-73.99223,Entire home/apt,140,5,15,2,7
